,ILNAsv,AcSuppSv,PSEdSuppSv,CareerSv,EmplyTrSv,BudgetSv,HousEdSv,HlthEdSv,FamSuppSv,MentorSv,SILsv,RmBrdFASv,EducFinaSv,OthrFinaSv,Num_services
419,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
420,0,1,1,1,0,0,1,0,0,0,1,0,0,0,5
421,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
423,0,1,0,1,0,0,1,1,0,0,0,0,0,1,5
424,1,1,1,1,0,0,1,0,0,0,0,0,0,0,5
425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
426,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
427,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
428,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
431,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
432,1,0,0,1,1,0,1,0,1,0,0,0,0,0,5
433,0,1,0,0,1,1,0,0,0,0,1,0,0,0,4
434,0,1,0,1,0,0,1,0,1,0,0,0,0,0,4
435,0,1,1,0,1,0,1,1,1,1,0,0,0,0,7
436,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4
437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
438,0,1,0,1,1,0,0,0,1,0,0,0,0,0,4
439,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4
440,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
441,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
442,0,1,0,1,1,0,1,0,0,0,0,0,0,1,5
443,0,1,0,0,0,1,1,0,1,1,1,0,1,1,8
444,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
445,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
446,0,1,1,1,1,0,1,1,1,1,0,1,1,1,11
447,1,0,0,1,0,1,1,0,1,0,0,0,0,1,6
448,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
449,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3
450,1,1,0,0,0,1,0,0,0,1,0,0,1,0,5
451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
453,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
454,1,0,1,1,1,1,1,1,0,0,0,0,0,0,7
455,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
456,0,1,0,1,0,0,1,0,1,0,1,0,0,0,5
457,1,1,1,1,1,0,1,1,0,0,0,0,0,0,7
458,1,1,1,1,1,0,1,1,0,0,0,0,1,1,9
459,1,1,1,1,1,0,0,0,1,0,0,0,0,1,7
460,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
461,1,1,1,1,0,1,1,1,1,0,1,0,0,1,10
462,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
463,1,0,0,1,1,1,1,0,1,0,0,0,0,0,6
464,0,0,1,0,0,0,1,0,1,0,1,0,0,1,5
465,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4
466,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3
467,1,0,1,1,0,1,1,1,0,0,0,0,1,1,8
468,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
469,1,1,1,1,0,1,1,1,1,0,0,0,0,0,8
470,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
471,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
472,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
473,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
478,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
480,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
481,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3
482,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4
483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
484,1,1,1,1,0,0,0,1,0,0,0,0,0,0,5
485,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
486,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
488,0,1,1,0,1,0,0,0,1,0,0,0,0,0,4
489,1,1,0,1,1,0,0,1,0,0,0,0,0,1,6
490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
491,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
493,0,1,1,0,0,0,1,0,1,0,0,0,1,1,6
494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
495,0,1,0,1,1,0,1,0,0,1,0,0,0,0,5
496,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
497,1,1,1,1,1,0,1,1,1,1,1,0,1,1,12
498,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3
499,0,1,1,1,1,0,1,0,1,0,0,0,0,0,6
500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
501,0,1,0,0,1,0,1,1,0,0,0,0,0,1,5
502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
503,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
504,0,1,1,1,1,1,1,1,0,0,0,0,0,0,7
505,1,0,0,1,0,0,1,1,1,0,0,0,0,0,5
506,1,0,1,1,0,0,1,1,0,0,0,0,0,1,6
507,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
508,0,1,0,1,1,0,1,1,1,0,0,0,0,1,7
509,1,1,1,1,0,0,0,0,1,1,1,0,0,1,8
510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
511,0,1,0,1,1,1,1,1,0,1,0,0,1,1,9
512,1,1,1,1,0,0,1,1,1,0,0,0,0,0,7
513,0,1,1,1,0,0,1,0,0,0,0,0,1,1,6
514,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
515,1,1,1,1,1,0,1,1,0,0,0,0,1,1,9
516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
519,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
520,1,0,0,1,1,0,0,1,1,0,0,0,0,0,5
521,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
522,0,0,1,0,1,0,1,0,0,0,1,0,0,1,5
523,0,1,1,1,0,0,1,0,0,0,1,0,1,0,6
524,0,1,0,0,0,0,0,0,1,1,0,0,0,1,4
525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
526,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
527,1,1,1,1,1,0,1,1,1,0,0,0,0,0,8
528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
530,0,1,1,1,1,1,1,0,0,0,0,0,0,1,7
531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
532,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4
533,1,1,1,1,0,0,0,0,1,1,0,0,0,1,7
534,1,1,1,1,0,1,0,1,0,0,0,0,0,0,6
535,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4
536,1,1,1,1,0,1,1,1,1,0,0,0,0,1,9
537,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
538,1,0,1,1,1,1,1,1,0,1,1,0,0,1,10
539,1,1,1,1,1,1,1,1,1,1,0,0,1,1,12
540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
541,1,1,1,1,0,0,1,1,0,0,0,0,1,1,8
542,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4
543,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
544,0,0,0,1,0,1,1,0,1,0,0,0,0,1,5
545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
546,1,1,0,1,0,0,0,0,0,1,0,0,0,0,4
547,1,0,0,1,0,1,1,0,1,1,1,0,0,1,8
548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
550,1,1,0,1,0,1,1,1,1,0,0,0,0,1,8
551,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
552,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
553,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3
554,0,1,1,1,0,0,1,1,1,0,0,0,0,0,6
555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
556,1,1,0,1,1,0,1,0,0,0,0,0,0,0,5
557,1,1,1,0,1,0,1,1,1,0,0,0,0,1,8
558,0,1,0,1,0,1,0,0,1,0,0,0,0,1,5
559,1,1,0,1,0,0,0,1,1,0,0,0,1,0,6
560,0,1,1,1,0,1,1,0,1,0,0,0,1,1,8
561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
562,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
564,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
565,0,0,0,1,1,1,1,1,1,0,0,0,0,0,6
566,1,1,1,1,1,0,1,1,0,1,1,0,1,1,11
567,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3
568,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
569,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3
570,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
571,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
572,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
574,0,0,0,1,1,0,1,0,1,0,1,0,0,0,5
575,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4
576,0,1,1,0,1,0,1,0,1,1,0,0,1,1,8
577,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3
578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
579,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
580,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
581,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3
582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
583,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5
584,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
590,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
591,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4
592,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
593,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
594,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3
595,1,1,0,1,0,1,0,1,0,0,0,0,0,0,5
596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
597,0,0,0,1,1,0,1,1,0,0,0,0,0,0,4
598,1,1,1,1,0,1,1,1,1,0,0,0,1,0,9
599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
600,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3
601,1,1,0,1,1,0,1,1,1,1,1,0,0,1,10
602,0,0,1,0,1,0,1,0,0,0,1,0,0,1,5
603,1,1,0,1,0,0,1,1,1,0,0,0,1,1,8
604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
605,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
606,0,1,1,1,0,0,1,0,1,0,0,0,0,1,6
607,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
608,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
610,1,1,0,0,1,0,1,0,0,1,0,0,0,0,5
611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
612,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
613,1,1,1,1,1,0,1,1,1,1,1,1,1,1,13
614,0,1,1,1,0,0,1,1,0,0,0,0,1,1,7
615,0,1,0,1,0,0,1,1,1,0,1,0,0,1,7
616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
617,1,1,0,1,0,0,1,0,1,0,1,0,0,1,7
618,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4
619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
620,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
622,1,1,1,1,1,0,1,0,1,0,1,1,1,0,10
623,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
627,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
628,0,1,0,1,1,0,0,0,1,0,0,0,0,0,4
629,0,1,1,1,0,1,1,1,0,0,1,0,1,0,8
630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
631,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4
632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
634,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4
635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
636,1,1,1,0,1,0,1,1,0,0,0,0,0,0,6
637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
638,1,1,1,1,0,1,1,1,1,0,0,0,1,0,9
639,0,0,1,1,1,1,1,0,0,0,0,0,0,1,6
640,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4
641,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
642,1,1,0,1,1,0,1,0,0,0,0,0,0,1,6
643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
645,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
646,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4
647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
648,0,1,0,1,0,0,1,0,0,0,0,0,0,1,4
649,1,1,0,0,1,1,1,1,1,0,0,0,0,1,8
650,1,1,1,1,1,0,1,1,0,1,1,0,0,1,10
651,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
652,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
653,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4
654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
655,1,1,1,0,0,0,1,1,0,0,0,0,0,0,5
656,0,1,1,1,0,0,1,1,0,0,0,0,0,1,6
657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
659,1,1,1,1,0,0,1,1,1,1,0,0,0,1,9
660,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10
661,1,1,0,1,0,1,1,1,1,0,0,0,0,1,8
662,1,1,0,0,1,0,0,1,1,0,0,0,0,0,5
663,1,0,0,1,1,1,1,1,1,0,0,0,0,0,7
664,0,1,0,1,1,0,1,0,1,0,0,0,0,1,6
665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
666,0,1,0,1,1,0,0,0,1,0,0,0,0,0,4
667,1,1,0,1,1,0,1,0,0,0,0,0,0,0,5
668,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
669,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5
670,0,0,0,0,0,0,1,1,1,0,0,0,1,1,5
671,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
673,0,1,0,1,0,0,1,0,0,1,0,0,0,0,4
674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
675,1,1,0,0,1,1,1,1,1,0,0,0,0,1,8
676,1,1,0,0,1,0,1,0,0,0,0,0,0,0,4
677,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
678,1,0,0,0,0,1,1,0,0,0,0,0,0,1,4
679,1,1,0,0,1,0,1,1,1,0,0,0,0,1,7
680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
681,1,1,1,1,1,1,1,1,0,0,1,0,0,1,10
682,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4
683,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
684,1,0,0,0,1,0,0,1,1,0,0,0,0,0,4
685,0,0,1,0,0,0,0,1,1,0,1,0,1,1,6
686,1,1,0,0,0,0,1,0,1,1,0,0,0,0,5
687,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4
688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
689,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
690,0,0,1,1,0,1,1,1,0,0,0,0,0,0,5
691,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
692,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
693,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8
694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
695,1,1,0,1,0,0,1,1,0,0,0,0,0,1,6
696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
697,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5
698,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
699,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
700,0,1,0,1,1,1,1,1,1,0,1,0,0,1,9
701,1,1,1,1,0,0,1,1,0,1,0,0,0,0,7
702,1,0,1,0,0,1,1,1,1,1,0,0,1,0,8
703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
704,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
706,1,1,0,0,1,0,1,1,0,1,0,0,0,1,7
707,0,1,1,1,1,1,0,0,1,0,1,0,1,0,8
708,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
709,0,1,1,1,1,0,1,0,0,0,1,0,1,0,7
710,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3
711,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
714,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3
715,1,1,0,0,0,0,1,0,0,0,0,0,0,1,4
716,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
717,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4
718,0,0,0,0,0,0,1,1,1,0,0,0,0,1,4
719,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
722,1,1,1,1,0,0,0,0,1,0,0,0,1,0,6
723,1,0,0,1,1,0,1,0,1,0,0,0,0,0,5
724,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
725,1,1,0,0,0,1,1,0,1,0,1,0,1,1,8
726,0,1,1,0,1,1,1,1,1,0,0,0,0,0,7
727,1,1,0,1,0,1,0,1,0,0,0,0,0,0,5
728,0,1,0,1,0,1,1,1,0,0,0,0,0,1,6
729,0,1,0,1,0,1,1,0,1,0,0,0,0,0,5
730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
731,1,1,0,1,0,0,0,1,1,0,0,0,0,1,6
732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
733,1,1,0,1,0,1,1,1,1,0,0,0,0,1,8
734,1,1,0,1,0,1,1,0,1,1,0,0,0,0,7
735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
737,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
738,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
739,1,1,1,1,0,1,1,1,1,1,1,0,0,1,11
740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
743,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
744,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
745,1,1,1,1,1,0,1,1,0,0,0,0,1,0,8
746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
748,1,1,0,0,0,0,0,1,0,0,1,0,1,1,6
749,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
750,0,1,1,1,0,0,1,0,0,0,0,0,1,0,5
751,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
752,1,1,0,1,0,0,0,0,1,1,0,0,0,1,6
753,1,1,0,0,0,0,1,0,1,0,0,0,0,0,4
754,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
755,1,1,0,0,0,0,0,1,1,0,1,0,0,0,5
756,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
757,0,0,0,1,0,1,1,1,0,1,0,0,0,1,6
758,1,1,1,0,1,0,1,1,1,0,0,0,0,0,7
759,1,1,0,1,1,0,0,0,0,0,0,0,0,1,5
760,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
761,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
762,1,1,1,1,1,1,1,1,1,1,1,0,0,1,12
763,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
764,1,1,0,1,1,0,1,1,1,1,0,0,1,1,10
765,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
766,0,1,1,0,1,0,0,0,1,0,0,0,1,1,6
767,1,1,0,1,0,1,0,1,1,0,0,0,0,1,7
768,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
769,1,1,1,1,1,0,0,1,1,0,0,0,0,1,8
770,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
771,0,1,1,0,1,0,1,1,1,0,1,0,1,1,9
772,1,0,1,1,0,0,0,1,0,0,0,0,1,1,6
773,1,0,1,1,0,0,1,1,1,0,0,0,0,1,7
774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
775,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4
776,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3
777,0,0,1,1,1,1,1,1,1,0,0,0,0,1,8
778,1,1,1,1,1,0,1,1,0,1,1,0,1,1,11
779,0,1,0,1,1,0,1,1,1,1,0,1,0,1,9
780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
781,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
782,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3
783,0,1,0,1,0,0,1,0,1,1,0,0,0,0,5
784,1,1,0,1,0,0,0,0,1,0,0,0,0,0,4
785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
786,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3
787,1,0,0,1,0,0,1,1,1,1,0,0,1,1,8
788,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
789,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
790,1,1,1,1,1,1,1,1,1,0,0,0,0,0,9
791,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
793,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
794,0,1,0,1,1,1,1,1,1,0,0,0,0,0,7
795,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
796,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
797,0,0,0,1,1,0,1,0,0,1,0,0,0,0,4
798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
799,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
801,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3
802,1,0,0,0,0,0,0,0,1,1,0,0,0,1,4
803,0,0,1,1,1,0,0,0,0,1,0,1,0,0,5
804,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
806,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
807,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
808,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
810,1,1,0,1,1,1,1,1,1,0,0,0,0,0,8
811,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
813,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4
814,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
815,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
816,1,1,0,1,1,1,1,1,1,0,0,0,0,0,8
817,1,1,1,1,0,0,0,1,1,0,1,0,0,0,7
818,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3
819,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
820,1,1,1,1,1,0,1,1,0,0,0,0,1,1,9
821,0,1,0,1,0,0,0,0,1,1,0,0,0,0,4
822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
825,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
827,1,0,0,1,1,0,0,1,0,1,0,0,0,0,5
828,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
833,0,1,1,1,0,0,1,1,1,1,1,0,0,1,9
834,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3
835,1,1,1,1,0,0,1,1,1,1,0,0,0,1,9
836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
837,1,1,1,1,1,1,1,1,1,1,0,0,0,1,11
838,1,1,0,1,0,1,1,1,0,0,0,0,0,1,7
839,1,1,1,1,1,0,1,1,0,0,0,0,1,1,9
840,1,0,1,1,1,0,0,0,1,0,0,0,0,1,6
841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
842,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
843,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3
844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
845,0,1,0,1,0,0,1,1,1,1,0,0,0,1,7
846,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
847,1,0,1,0,0,0,0,1,1,0,0,0,1,0,5
848,0,1,1,1,0,1,1,0,0,0,0,0,0,0,5
849,0,1,0,1,1,1,1,0,0,0,0,0,0,0,5
850,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
851,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
